month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,Precint
2001-07,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2001,75,158000,219.14,Clementi Ave2
2001-07,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,10 TO 12,67,New Generation,721,1978,2001,75,175000,242.72,Clementi AYE
2001-07,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2001,75,160000,221.91,Clementi AYE
2001-07,CLEMENTI,3 ROOM,435,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2001,75,165000,228.85,Clementi AYE
2001-07,CLEMENTI,3 ROOM,431,CLEMENTI AVE 3,01 TO 03,82,New Generation,883,1979,2001,76,165000,186.86,Clementi AYE
2001-07,CLEMENTI,3 ROOM,431,CLEMENTI AVE 3,01 TO 03,82,New Generation,883,1979,2001,76,185800,210.42,Clementi AYE
2001-07,CLEMENTI,3 ROOM,450,CLEMENTI AVE 3,01 TO 03,68,New Generation,732,1980,2001,77,138000,188.52,Clementi Town Centre
2001-07,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,169000,234.4,Clementi Meadows
2001-07,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,10 TO 12,82,New Generation,883,1979,2001,76,210000,237.83,Clementi Meadows
2001-07,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1979,2001,76,156000,216.37,Clementi Meadows
2001-07,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,170000,235.78,Clementi CC
2001-07,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1980,2001,77,148500,205.96,Clementi CC
2001-07,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1980,2001,77,166500,230.93,Clementi CC
2001-07,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1980,2001,77,152500,211.51,Clementi CC
2001-07,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,01 TO 03,68,New Generation,732,1981,2001,78,134000,183.06,Clementi CC
2001-07,CLEMENTI,3 ROOM,325,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1978,2001,75,152000,210.82,Clementi PeiTong
2001-07,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1978,2001,75,167000,231.62,Clementi PeiTong
2001-07,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1979,2001,76,136000,188.63,Orange Valley
2001-07,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1979,2001,76,160000,221.91,Orange Valley
2001-07,CLEMENTI,3 ROOM,345,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1979,2001,76,152000,210.82,Orange Valley
2001-07,CLEMENTI,3 ROOM,343,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1979,2001,76,145000,201.11,Orange Valley
2001-07,CLEMENTI,3 ROOM,343,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1979,2001,76,146000,202.5,Orange Valley
2001-07,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,04 TO 06,67,New Generation,721,1979,2001,76,124000,171.98,West Coast Plaza
2001-07,CLEMENTI,3 ROOM,603,CLEMENTI WEST ST 1,04 TO 06,67,New Generation,721,1979,2001,76,128000,177.53,West Coast Plaza
2001-07,CLEMENTI,3 ROOM,607,CLEMENTI WEST ST 1,10 TO 12,67,New Generation,721,1979,2001,76,146000,202.5,West Coast Plaza
2001-07,CLEMENTI,3 ROOM,607,CLEMENTI WEST ST 1,10 TO 12,67,New Generation,721,1979,2001,76,134800,186.96,West Coast Plaza
2001-07,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,10 TO 12,82,New Generation,883,1980,2001,77,182800,207.02,West Coast 715
2001-07,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,04 TO 06,67,New Generation,721,1980,2001,77,125000,173.37,West Coast 715
2001-07,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,04 TO 06,68,New Generation,732,1980,2001,77,127000,173.5,West Coast 720
2001-07,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,07 TO 09,82,New Generation,883,1981,2001,78,173800,196.83,West Coast 715
2001-07,CLEMENTI,3 ROOM,509,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2001,75,131500,182.39,West Coast Vista
2001-07,CLEMENTI,3 ROOM,513,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2001,77,124500,170.08,West Coast Pride
2001-07,CLEMENTI,3 ROOM,514,WEST COAST RD,10 TO 12,82,New Generation,883,1980,2001,77,180000,203.85,West Coast Pride
2001-07,CLEMENTI,3 ROOM,515,WEST COAST RD,10 TO 12,68,New Generation,732,1980,2001,77,136500,186.48,West Coast Pride
2001-07,CLEMENTI,3 ROOM,518,WEST COAST RD,01 TO 03,82,New Generation,883,1980,2001,77,177000,200.45,West Coast Pride
2001-07,CLEMENTI,3 ROOM,518,WEST COAST RD,04 TO 06,82,New Generation,883,1980,2001,77,180000,203.85,West Coast Pride
2001-07,CLEMENTI,3 ROOM,518,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2001,77,136000,185.79,West Coast Pride
2001-07,CLEMENTI,3 ROOM,518,WEST COAST RD,10 TO 12,68,New Generation,732,1980,2001,77,143000,195.36,West Coast Pride
2001-07,CLEMENTI,3 ROOM,519,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2001,77,130000,177.6,West Coast Pride
2001-07,CLEMENTI,3 ROOM,701,WEST COAST RD,01 TO 03,67,New Generation,721,1980,2001,77,123000,170.6,West Coast 700
2001-07,CLEMENTI,3 ROOM,702,WEST COAST RD,04 TO 06,67,New Generation,721,1980,2001,77,129000,178.92,West Coast 700
2001-07,CLEMENTI,3 ROOM,704,WEST COAST RD,01 TO 03,67,New Generation,721,1980,2001,77,122000,169.21,West Coast 700
2001-08,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,10 TO 12,67,New Generation,721,1978,2001,75,159000,220.53,None
2001-08,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,10 TO 12,67,New Generation,721,1978,2001,75,143000,198.34,None
2001-08,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2001,75,139000,192.79,None
2001-08,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,10 TO 12,67,New Generation,721,1978,2001,75,147800,204.99,Clementi Ave2
2001-08,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2001,75,145000,201.11,Clementi Ave2
2001-08,CLEMENTI,3 ROOM,334,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2001,75,155000,214.98,Clementi PeiTong
2001-08,CLEMENTI,3 ROOM,334,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2001,75,155000,214.98,Clementi PeiTong
2001-08,CLEMENTI,3 ROOM,329,CLEMENTI AVE 2,10 TO 12,82,New Generation,883,1978,2001,75,214500,242.92,Clementi PeiTong
2001-08,CLEMENTI,3 ROOM,426,CLEMENTI AVE 3,10 TO 12,81,New Generation,872,1978,2001,75,184000,211.01,Clementi AYE
2001-08,CLEMENTI,3 ROOM,435,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2001,75,153000,212.21,Clementi AYE
2001-08,CLEMENTI,3 ROOM,435,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2001,75,169000,234.4,Clementi AYE
2001-08,CLEMENTI,3 ROOM,433,CLEMENTI AVE 3,10 TO 12,67,New Generation,721,1978,2001,75,168500,233.7,Clementi AYE
2001-08,CLEMENTI,3 ROOM,449,CLEMENTI AVE 3,04 TO 06,68,New Generation,732,1980,2001,77,166000,226.78,Clementi Town Centre
2001-08,CLEMENTI,3 ROOM,450,CLEMENTI AVE 3,01 TO 03,68,New Generation,732,1980,2001,77,158000,215.85,Clementi Town Centre
2001-08,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2001,76,145000,201.11,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,152000,210.82,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1980,2001,77,164000,227.46,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,307,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2001,76,135000,187.24,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,145000,201.11,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2001,76,162000,224.69,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,07 TO 09,82,New Generation,883,1979,2001,76,191000,216.31,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2001,76,146000,202.5,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,140500,194.87,Clementi Meadows
2001-08,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,10 TO 12,82,New Generation,883,1980,2001,77,201000,227.63,Clementi CC
2001-08,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,142000,196.95,Clementi CC
2001-08,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,04 TO 06,82,New Generation,883,1980,2001,77,196000,221.97,Clementi CC
2001-08,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,07 TO 09,68,New Generation,732,1981,2001,78,133000,181.69,Clementi CC
2001-08,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,01 TO 03,68,New Generation,732,1981,2001,78,138000,188.52,Clementi CC
2001-08,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,07 TO 09,68,New Generation,732,1981,2001,78,152000,207.65,Clementi CC
2001-08,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,07 TO 09,68,New Generation,732,1981,2001,78,140500,191.94,Clementi CC
2001-08,CLEMENTI,3 ROOM,322,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1978,2001,75,170000,235.78,Clementi PeiTong
2001-08,CLEMENTI,3 ROOM,321,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1978,2001,75,141800,196.67,Clementi PeiTong
2001-08,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1978,2001,75,168000,233.01,Clementi PeiTong
2001-08,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,01 TO 03,82,New Generation,883,1979,2001,76,200000,226.5,Orange Valley
2001-08,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,01 TO 03,67,New Generation,721,1980,2001,77,118000,163.66,West Coast 715
2001-08,CLEMENTI,3 ROOM,713,CLEMENTI WEST ST 2,04 TO 06,67,New Generation,721,1985,2001,82,127000,176.14,West Coast 715
2001-08,CLEMENTI,3 ROOM,731,CLEMENTI WEST ST 2,04 TO 06,82,New Generation,883,1980,2001,77,170500,193.09,West Coast 720
2001-08,CLEMENTI,3 ROOM,510,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2001,75,133000,184.47,West Coast Vista
2001-08,CLEMENTI,3 ROOM,506,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2001,75,125000,173.37,West Coast Vista
2001-08,CLEMENTI,3 ROOM,507,WEST COAST DR,10 TO 12,67,New Generation,721,1978,2001,75,138000,191.4,West Coast Vista
2001-08,CLEMENTI,3 ROOM,507,WEST COAST DR,07 TO 09,67,New Generation,721,1978,2001,75,133500,185.16,West Coast Vista
2001-08,CLEMENTI,3 ROOM,508,WEST COAST DR,10 TO 12,67,New Generation,721,1978,2001,75,128000,177.53,West Coast Vista
2001-08,CLEMENTI,3 ROOM,513,WEST COAST RD,01 TO 03,68,New Generation,732,1980,2001,77,121000,165.3,West Coast Pride
2001-08,CLEMENTI,3 ROOM,518,WEST COAST RD,10 TO 12,68,New Generation,732,1980,2001,77,127000,173.5,West Coast Pride
2001-08,CLEMENTI,3 ROOM,520,WEST COAST RD,10 TO 12,67,New Generation,721,1986,2001,83,136000,188.63,West Coast Pride
2001-08,CLEMENTI,3 ROOM,702,WEST COAST RD,04 TO 06,67,New Generation,721,1980,2001,77,130000,180.31,West Coast 700
2001-08,CLEMENTI,3 ROOM,704,WEST COAST RD,07 TO 09,67,New Generation,721,1980,2001,77,140300,194.59,West Coast 700
2001-08,CLEMENTI,3 ROOM,704,WEST COAST RD,10 TO 12,67,New Generation,721,1980,2001,77,131000,181.69,West Coast 700
2001-09,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,04 TO 06,74,Model A,797,1983,2001,80,148000,185.7,West Coast Plaza
2001-09,CLEMENTI,3 ROOM,407,CLEMENTI AVE 1,07 TO 09,67,New Generation,721,1978,2001,75,148000,205.27,None
2001-09,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,13 TO 15,67,New Generation,721,1978,2001,75,147000,203.88,None
2001-09,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2001,75,150000,208.04,None
2001-09,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,01 TO 03,67,New Generation,721,1978,2001,75,128000,177.53,None
2001-09,CLEMENTI,3 ROOM,402,CLEMENTI AVE 1,01 TO 03,67,New Generation,721,1978,2001,75,131000,181.69,None
2001-09,CLEMENTI,3 ROOM,402,CLEMENTI AVE 1,10 TO 12,67,New Generation,721,1978,2001,75,141000,195.56,None
2001-09,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,10 TO 12,67,New Generation,721,1978,2001,75,153000,212.21,Clementi Ave2
2001-09,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2001,75,152000,210.82,Clementi Ave2
2001-09,CLEMENTI,3 ROOM,328,CLEMENTI AVE 2,01 TO 03,67,New Generation,721,1978,2001,75,155000,214.98,Clementi PeiTong
2001-09,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2001,75,160000,221.91,Clementi Ave2
2001-09,CLEMENTI,3 ROOM,352,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2001,75,141000,195.56,Clementi Ave2
2001-09,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2001,75,158900,220.39,Clementi AYE
2001-09,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,04 TO 06,81,New Generation,872,1978,2001,75,195000,223.62,Clementi AYE
2001-09,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,01 TO 03,67,New Generation,721,1978,2001,75,148000,205.27,Clementi AYE
2001-09,CLEMENTI,3 ROOM,435,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2001,75,163000,226.07,Clementi AYE
2001-09,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1979,2001,76,170000,235.78,Clementi AYE
2001-09,CLEMENTI,3 ROOM,445,CLEMENTI AVE 3,01 TO 03,68,New Generation,732,1980,2001,77,148000,202.19,Clementi Town Centre
2001-09,CLEMENTI,3 ROOM,446,CLEMENTI AVE 3,04 TO 06,68,New Generation,732,1980,2001,77,146000,199.45,Clementi Town Centre
2001-09,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,182000,252.43,Clementi Meadows
2001-09,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1980,2001,77,131000,181.69,Clementi Meadows
2001-09,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2001,76,162000,224.69,Clementi Meadows
2001-09,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,150000,208.04,Clementi Meadows
2001-09,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,10 TO 12,82,New Generation,883,1980,2001,77,187000,211.78,Clementi CC
2001-09,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,01 TO 03,82,New Generation,883,1980,2001,77,190000,215.18,Clementi CC
2001-09,CLEMENTI,3 ROOM,322,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1978,2001,75,183500,254.51,Clementi PeiTong
2001-09,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1978,2001,75,165000,228.85,Clementi PeiTong
2001-09,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1978,2001,75,164000,227.46,Clementi PeiTong
2001-09,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1978,2001,75,177000,245.49,Clementi PeiTong
2001-09,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1978,2001,75,138000,191.4,Clementi PeiTong
2001-09,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1979,2001,76,150200,208.32,Orange Valley
2001-09,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1979,2001,76,143000,198.34,Orange Valley
2001-09,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,04 TO 06,82,New Generation,883,1979,2001,76,180000,203.85,Orange Valley
2001-09,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1980,2001,77,140000,194.17,Clementi CC
2001-09,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1980,2001,77,153000,212.21,Clementi CC
2001-09,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,10 TO 12,67,New Generation,721,1979,2001,76,132500,183.77,West Coast Plaza
2001-09,CLEMENTI,3 ROOM,607,CLEMENTI WEST ST 1,07 TO 09,67,New Generation,721,1979,2001,76,125000,173.37,West Coast Plaza
2001-09,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,10 TO 12,67,New Generation,721,1979,2001,76,141000,195.56,West Coast Plaza
2001-09,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,01 TO 03,67,New Generation,721,1980,2001,77,124000,171.98,West Coast 700
2001-09,CLEMENTI,3 ROOM,731,CLEMENTI WEST ST 2,04 TO 06,68,New Generation,732,1980,2001,77,129500,176.91,West Coast 720
2001-09,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,04 TO 06,68,New Generation,732,1980,2001,77,129500,176.91,West Coast 720
2001-09,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,04 TO 06,82,New Generation,883,1980,2001,77,180000,203.85,West Coast 720
2001-09,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,07 TO 09,68,New Generation,732,1980,2001,77,139000,189.89,West Coast 720
2001-09,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,01 TO 03,68,New Generation,732,1984,2001,81,122000,166.67,West Coast 700
2001-09,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,13 TO 15,68,New Generation,732,1981,2001,78,136000,185.79,West Coast 715
2001-09,CLEMENTI,3 ROOM,509,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2001,75,134000,185.85,West Coast Vista
2001-09,CLEMENTI,3 ROOM,509,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2001,75,129000,178.92,West Coast Vista
2001-09,CLEMENTI,3 ROOM,510,WEST COAST DR,10 TO 12,67,New Generation,721,1978,2001,75,152000,210.82,West Coast Vista
2001-09,CLEMENTI,3 ROOM,514,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2001,77,135000,184.43,West Coast Pride
2001-09,CLEMENTI,3 ROOM,514,WEST COAST RD,01 TO 03,68,New Generation,732,1980,2001,77,135000,184.43,West Coast Pride
2001-09,CLEMENTI,3 ROOM,515,WEST COAST RD,10 TO 12,68,New Generation,732,1980,2001,77,137000,187.16,West Coast Pride
2001-09,CLEMENTI,3 ROOM,518,WEST COAST RD,07 TO 09,82,New Generation,883,1980,2001,77,170000,192.53,West Coast Pride
2001-09,CLEMENTI,3 ROOM,518,WEST COAST RD,07 TO 09,68,New Generation,732,1980,2001,77,136000,185.79,West Coast Pride
2001-09,CLEMENTI,3 ROOM,519,WEST COAST RD,07 TO 09,68,New Generation,732,1980,2001,77,138000,188.52,West Coast Pride
2001-09,CLEMENTI,3 ROOM,519,WEST COAST RD,01 TO 03,68,New Generation,732,1980,2001,77,125000,170.77,West Coast Pride
2001-09,CLEMENTI,3 ROOM,702,WEST COAST RD,10 TO 12,82,New Generation,883,1980,2001,77,195000,220.84,West Coast 700
2001-09,CLEMENTI,3 ROOM,703,WEST COAST RD,07 TO 09,67,New Generation,721,1980,2001,77,133000,184.47,West Coast 700
2001-10,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,10 TO 12,82,New Generation,883,1978,2001,75,215000,243.49,None
2001-10,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,13 TO 15,82,New Generation,883,1978,2001,75,215000,243.49,None
2001-10,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2001,75,134000,185.85,None
2001-10,CLEMENTI,3 ROOM,362,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2001,75,147500,204.58,Clementi Ave2
2001-10,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2001,75,156000,216.37,Clementi PeiTong
2001-10,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2001,75,155000,214.98,Clementi Ave2
2001-10,CLEMENTI,3 ROOM,354,CLEMENTI AVE 2,01 TO 03,67,New Generation,721,1979,2001,76,137000,190.01,Clementi Ave2
2001-10,CLEMENTI,3 ROOM,354,CLEMENTI AVE 2,01 TO 03,67,New Generation,721,1979,2001,76,145000,201.11,Clementi Ave2
2001-10,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,01 TO 03,82,New Generation,883,1978,2001,75,175000,198.19,Clementi AYE
2001-10,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,01 TO 03,67,New Generation,721,1978,2001,75,146000,202.5,Clementi AYE
2001-10,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,04 TO 06,82,New Generation,883,1978,2001,75,188000,212.91,Clementi AYE
2001-10,CLEMENTI,3 ROOM,442,CLEMENTI AVE 3,04 TO 06,68,New Generation,732,1980,2001,77,155000,211.75,Clementi Town Centre
2001-10,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2001,76,167000,231.62,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,155000,214.98,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1979,2001,76,175000,242.72,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,310,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1980,2001,77,164000,227.46,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1980,2001,77,145000,201.11,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,151000,209.43,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,307,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2001,76,136000,188.63,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2001,76,129000,178.92,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2001,76,168000,233.01,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2001,76,132000,183.08,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2001,76,130000,180.31,Clementi Meadows
2001-10,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1980,2001,77,132000,183.08,Clementi CC
2001-10,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1980,2001,77,159000,220.53,Clementi CC
2001-10,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,159000,220.53,Clementi CC
2001-10,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,157800,218.86,Clementi CC
2001-10,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,07 TO 09,68,New Generation,732,1981,2001,78,155000,211.75,Clementi CC
2001-10,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1978,2001,75,175000,242.72,Clementi PeiTong
2001-10,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1979,2001,76,153000,212.21,Orange Valley
2001-10,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,07 TO 09,82,New Generation,883,1979,2001,76,217000,245.75,Orange Valley
2001-10,CLEMENTI,3 ROOM,603,CLEMENTI WEST ST 1,04 TO 06,67,New Generation,721,1979,2001,76,124000,171.98,West Coast Plaza
2001-10,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,07 TO 09,82,New Generation,883,1979,2001,76,177000,200.45,West Coast Plaza
2001-10,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,07 TO 09,67,New Generation,721,1980,2001,77,124000,171.98,West Coast 715
2001-10,CLEMENTI,3 ROOM,705,CLEMENTI WEST ST 2,10 TO 12,67,New Generation,721,1980,2001,77,139000,192.79,West Coast 700
2001-10,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,04 TO 06,68,New Generation,732,1981,2001,78,137000,187.16,West Coast 715
2001-10,CLEMENTI,3 ROOM,506,WEST COAST DR,10 TO 12,67,New Generation,721,1978,2001,75,132000,183.08,West Coast Vista
2001-10,CLEMENTI,3 ROOM,519,WEST COAST RD,07 TO 09,68,New Generation,732,1980,2001,77,134000,183.06,West Coast Pride
2001-10,CLEMENTI,3 ROOM,520,WEST COAST RD,04 TO 06,67,New Generation,721,1986,2001,83,122000,169.21,West Coast Pride
2001-10,CLEMENTI,3 ROOM,701,WEST COAST RD,04 TO 06,67,New Generation,721,1980,2001,77,133000,184.47,West Coast 700
2001-10,CLEMENTI,3 ROOM,703,WEST COAST RD,01 TO 03,82,New Generation,883,1980,2001,77,181000,204.98,West Coast 700
2001-10,CLEMENTI,3 ROOM,704,WEST COAST RD,10 TO 12,67,New Generation,721,1980,2001,77,144228,200.04,West Coast 700
2001-11,CLEMENTI,3 ROOM,610,CLEMENTI WEST ST 1,01 TO 03,74,Model A,797,1983,2001,80,143000,179.42,West Coast Plaza
