month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,precinct
1999-04,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,01 TO 03,68,IMPROVED,732,1970,1999,70,144000,196.72131147541,Toa Payoh Palm Spring
1999-04,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,10 TO 12,68,IMPROVED,732,1970,1999,70,158000,215.846994535519,Toa Payoh Palm Spring
1999-04,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1999,70,153000,209.016393442623,Toa Payoh Palm Spring
1999-04,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1999,70,148000,202.185792349727,Toa Payoh Palm Spring
1999-04,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,78,IMPROVED,840,1970,1999,70,160000,190.476190476191,Toa Payoh Palm Spring
1999-04,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,68,IMPROVED,732,1970,1999,70,151000,206.284153005464,Toa Payoh Palm Spring
1999-04,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1999,70,145000,198.087431693989,Toa Payoh Palm Spring
1999-04,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,01 TO 03,68,IMPROVED,732,1969,1999,69,148000,202.185792349727,Kim Keat Court
1999-04,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,04 TO 06,60,IMPROVED,646,1969,1999,69,136000,210.526315789474,None
1999-04,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1999,70,140000,194.174757281553,East Payoh Spring
1999-04,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1999,70,143000,198.335644937587,East Payoh Spring
1999-04,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,135000,187.239944521498,East Payoh Spring
1999-04,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1999,70,134000,185.852981969487,East Payoh Spring
1999-04,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,145000,201.109570041609,East Payoh Spring
1999-04,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,144000,199.722607489598,Toa Payoh View
1999-04,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1999,70,138000,191.400832177531,Toa Payoh View
1999-04,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,136000,188.626907073509,Toa Payoh View
1999-04,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,136000,188.626907073509,Toa Payoh View
1999-04,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,19 TO 21,72,IMPROVED,775,1970,1999,70,167000,215.483870967742,Toa Payoh View
1999-04,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,13 TO 15,63,IMPROVED,678,1970,1999,70,170000,250.737463126844,Toa Payoh View
1999-04,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,63,IMPROVED,678,1970,1999,70,153000,225.663716814159,Toa Payoh View
1999-04,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1970,1999,70,135000,187.239944521498,Kim Keat Palm
1999-04,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,156000,219.718309859155,Toa Payoh Court
1999-04,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1999,71,140000,194.174757281553,Toa Payoh East
1999-04,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1999,71,140000,194.174757281553,Toa Payoh East
1999-04,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1999,71,137000,190.01386962552,Toa Payoh East
1999-04,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1999,71,130000,180.305131761442,Toa Payoh East
1999-04,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1971,1999,71,143000,198.335644937587,Toa Payoh East
1999-04,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1999,71,136000,188.626907073509,Toa Payoh East
1999-04,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1971,1999,71,142000,196.948682385576,Kim Keat Palm
1999-04,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,13 TO 15,67,IMPROVED,721,1971,1999,71,143000,198.335644937587,Kim Keat Palm
1999-04,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1971,1999,71,137800,191.123439667129,Kim Keat Palm
1999-04,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,04 TO 06,61,IMPROVED,657,1971,1999,71,223000,339.421613394216,None
1999-04,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,04 TO 06,61,IMPROVED,657,1971,1999,71,224000,340.943683409437,None
1999-04,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61,IMPROVED,657,1971,1999,71,217000,330.289193302892,None
1999-04,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1971,1999,71,155000,214.97919556172,Toa Payoh Sapphire
1999-04,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,77,IMPROVED,829,1971,1999,71,172000,207.478890229192,Toa Payoh Sapphire
1999-04,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,04 TO 06,68,IMPROVED,732,1972,1999,72,138500,189.207650273224,Toa Payoh Eighties
1999-04,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1999,72,138000,197.142857142857,Toa Payoh Green
1999-04,TOA PAYOH,3 ROOM,203,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1982,1999,82,162000,231.428571428571,Toa Payoh Spring
1999-04,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,IMPROVED,710,1973,1999,73,133500,188.028169014085,Kim Keat View
1999-04,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1999,73,130000,183.098591549296,Kim Keat View
1999-04,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1999,73,133000,187.323943661972,Kim Keat View
1999-04,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1973,1999,73,150000,214.285714285714,Toa Payoh North
1999-04,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1999,73,160000,228.571428571429,Toa Payoh North
1999-04,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1973,1999,73,170000,242.857142857143,Toa Payoh North
1999-04,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1999,73,154000,220,Toa Payoh North
1999-04,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1999,73,150000,214.285714285714,Toa Payoh North
1999-04,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,07 TO 09,63,STANDARD,678,1983,1999,83,123000,181.41592920354,East Payoh Palm
1999-04,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,64,STANDARD,689,1969,1999,69,131000,190.130624092888,Toa Payoh Vista
1999-04,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,04 TO 06,64,STANDARD,689,1969,1999,69,127000,184.325108853411,Toa Payoh Vista
1999-04,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,64,STANDARD,689,1969,1999,69,132000,191.582002902758,Toa Payoh Vista
1999-04,TOA PAYOH,3 ROOM,57,LOR 5 TOA PAYOH,01 TO 03,61,STANDARD,657,1973,1999,73,136000,207.001522070015,Toa Payoh Vista
1999-04,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,STANDARD,657,1973,1999,73,133000,202.435312024353,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,140000,200,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,142000,202.857142857143,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1999,76,136000,194.285714285714,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,140000,200,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1999,76,125000,178.571428571429,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1999,76,134000,191.428571428571,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,07 TO 09,65,IMPROVED,700,1976,1999,76,144000,205.714285714286,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,234,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,140000,200,Toa Payoh Eight
1999-05,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1999,67,147000,210,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1999,67,155000,221.428571428571,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1999,67,149500,213.571428571429,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1999,67,143000,204.285714285714,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1999,67,173000,247.142857142857,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1999,67,148000,211.428571428571,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,109,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,155000,218.30985915493,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,13 TO 15,68,IMPROVED,732,1968,1999,68,175000,239.071038251366,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,01 TO 03,68,IMPROVED,732,1968,1999,68,161000,219.945355191257,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1968,1999,68,160000,228.571428571429,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,119,LOR 1 TOA PAYOH,01 TO 03,64,IMPROVED,689,1968,1999,68,144000,208.99854862119,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,100,LOR 1 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1999,70,157000,214.48087431694,Toa Payoh Palm Spring
1999-05,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,13 TO 15,78,IMPROVED,840,1970,1999,70,198000,235.714285714286,Toa Payoh Palm Spring
1999-05,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,07 TO 09,68,IMPROVED,732,1970,1999,70,155000,211.748633879781,Toa Payoh Palm Spring
1999-05,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,10 TO 12,68,IMPROVED,732,1970,1999,70,155500,212.431693989071,Toa Payoh Palm Spring
1999-05,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1969,1999,69,152000,210.818307905687,Kim Keat Court
1999-05,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1999,69,155000,214.97919556172,Kim Keat Court
1999-05,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1969,1999,69,169998,235.780859916782,Kim Keat Court
1999-05,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1999,69,152800,211.927877947295,Kim Keat Court
1999-05,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1999,69,164000,227.46185852982,Kim Keat Court
1999-05,TOA PAYOH,3 ROOM,167,LOR 1 TOA PAYOH,01 TO 03,60,IMPROVED,646,1969,1999,69,139000,215.170278637771,None
1999-05,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1999,70,139000,192.787794729542,East Payoh Spring
1999-05,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1999,70,140000,194.174757281553,East Payoh Spring
1999-05,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,137000,190.01386962552,East Payoh Spring
1999-05,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,145000,201.109570041609,East Payoh Spring
1999-05,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1999,70,132000,183.079056865465,East Payoh Spring
1999-05,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1999,70,136800,189.736477115118,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,154000,213.592233009709,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1999,70,135000,187.239944521498,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1999,70,140000,194.174757281553,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1999,70,142000,196.948682385576,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,13 TO 15,67,IMPROVED,721,1970,1999,70,149000,206.657420249653,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,13 TO 15,67,IMPROVED,721,1970,1999,70,141000,195.561719833565,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,136000,188.626907073509,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,142000,196.948682385576,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,10 TO 12,68,IMPROVED,732,1969,1999,69,140000,191.256830601093,Kim Keat Court
1999-05,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,63,IMPROVED,678,1970,1999,70,146500,216.076696165192,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,63,IMPROVED,678,1970,1999,70,146800,216.519174041298,Toa Payoh View
1999-05,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1999,70,148000,208.450704225352,Toa Payoh Court
1999-05,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,01 TO 03,65,IMPROVED,700,1970,1999,70,141000,201.428571428571,Toa Payoh Court
1999-05,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1999,70,134000,185.852981969487,Kim Keat Palm
1999-05,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1970,1999,70,144300,200.138696255201,Kim Keat Palm
1999-05,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,01 TO 03,65,IMPROVED,700,1970,1999,70,130000,185.714285714286,Kim Keat Palm
1999-05,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,140000,197.183098591549,Toa Payoh Court
1999-05,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,146000,205.633802816901,Toa Payoh Court
1999-05,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,140000,197.183098591549,Toa Payoh Court
1999-05,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1999,71,142000,196.948682385576,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1971,1999,71,134000,185.852981969487,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1999,71,135000,187.239944521498,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1999,71,137000,190.01386962552,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1971,1999,71,135000,187.239944521498,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1999,71,133000,184.466019417476,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1999,71,134000,185.852981969487,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1999,71,134000,185.852981969487,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1999,71,136300,189.042995839112,Toa Payoh East
1999-05,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,19 TO 21,77,IMPROVED,829,1971,1999,71,165000,199.034981905911,Kim Keat Palm
1999-05,TOA PAYOH,3 ROOM,83,LOR 2 TOA PAYOH,04 TO 06,67,IMPROVED,721,1971,1999,71,136000,188.626907073509,Toa Payoh Eighties
1999-05,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61,IMPROVED,657,1971,1999,71,219000,333.333333333333,None
1999-05,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,04 TO 06,61,IMPROVED,657,1971,1999,71,229000,348.55403348554,None
1999-05,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,01 TO 03,61,IMPROVED,657,1971,1999,71,221000,336.377473363775,None
1999-05,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1971,1999,71,152000,210.818307905687,Toa Payoh Sapphire
1999-05,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,10 TO 12,68,IMPROVED,732,1972,1999,72,142000,193.989071038251,Toa Payoh Eighties
1999-05,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,04 TO 06,68,IMPROVED,732,1972,1999,72,140500,191.939890710383,Toa Payoh Eighties
1999-05,TOA PAYOH,3 ROOM,178,TOA PAYOH CTRL,04 TO 06,67,IMPROVED,721,1972,1999,72,176000,244.105409153953,Toa Payoh Central
1999-05,TOA PAYOH,3 ROOM,185,TOA PAYOH CTRL,04 TO 06,67,IMPROVED,721,1972,1999,72,166000,230.235783633842,Toa Payoh Central
1999-05,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,10 TO 12,76,IMPROVED,818,1972,1999,72,171000,209.046454767726,Toa Payoh Green
1999-05,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1999,72,153500,219.285714285714,Toa Payoh Green
1999-05,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,10 TO 12,66,IMPROVED,710,1972,1999,72,146000,205.633802816901,Toa Payoh Green
1999-05,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1999,73,133000,187.323943661972,Kim Keat View
1999-05,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1999,73,130000,183.098591549296,Kim Keat View
1999-05,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1999,73,130000,183.098591549296,Kim Keat View
1999-05,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1999,73,140000,197.183098591549,Kim Keat View
1999-05,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1999,73,140000,197.183098591549,Kim Keat View
1999-05,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1999,73,145000,207.142857142857,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1999,73,148000,211.428571428571,Toa Payoh North
1999-05,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,13 TO 15,63,STANDARD,678,1983,1999,83,131500,193.952802359882,East Payoh Palm
1999-05,TOA PAYOH,3 ROOM,57,LOR 5 TOA PAYOH,10 TO 12,61,STANDARD,657,1973,1999,73,130000,197.869101978691,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,69,LOR 4 TOA PAYOH,04 TO 06,62,STANDARD,667,1973,1999,73,128000,191.904047976012,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,STANDARD,667,1973,1999,73,137000,205.397301349325,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,01 TO 03,62,STANDARD,667,1973,1999,73,122000,182.908545727136,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,07 TO 09,62,STANDARD,667,1973,1999,73,136500,204.647676161919,Toa Payoh Vista
1999-05,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,01 TO 03,62,STANDARD,667,1973,1999,73,131000,196.40179910045,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,135000,192.857142857143,Toa Payoh Eight
1999-06,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1999,76,138000,197.142857142857,Toa Payoh Eight
1999-06,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1999,76,127000,181.428571428571,Toa Payoh Eight
1999-06,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,141500,202.142857142857,Toa Payoh Eight
1999-06,TOA PAYOH,3 ROOM,234,LOR 8 TOA PAYOH,01 TO 03,76,IMPROVED,818,1976,1999,76,154000,188.264058679707,Toa Payoh Eight
1999-06,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,10 TO 12,77,IMPROVED,829,1981,1999,81,155500,187.575392038601,Toa Payoh Eight
1999-06,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,10 TO 12,66,IMPROVED,710,1981,1999,81,134000,188.732394366197,Toa Payoh Eight
1999-06,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1999,67,155000,221.428571428571,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1999,67,154000,220,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,168000,233.009708737864,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1999,70,148000,205.270457697642,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,150000,211.267605633803,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,147000,207.042253521127,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,111,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,165000,232.394366197183,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,01 TO 03,68,IMPROVED,732,1968,1999,68,142000,193.989071038251,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,13 TO 15,68,IMPROVED,732,1968,1999,68,163000,222.677595628415,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,100,LOR 1 TOA PAYOH,01 TO 03,68,IMPROVED,732,1970,1999,70,147000,200.819672131148,Toa Payoh Palm Spring
1999-06,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,04 TO 06,78,IMPROVED,840,1970,1999,70,148000,176.190476190476,Toa Payoh Palm Spring
1999-06,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,10 TO 12,68,IMPROVED,732,1970,1999,70,149000,203.551912568306,Toa Payoh Palm Spring
1999-06,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,01 TO 03,78,IMPROVED,840,1970,1999,70,143000,170.238095238095,Toa Payoh Palm Spring
1999-06,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,78,IMPROVED,840,1970,1999,70,180000,214.285714285714,Toa Payoh Palm Spring
1999-06,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,68,IMPROVED,732,1970,1999,70,161000,219.945355191257,Toa Payoh Palm Spring
1999-06,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1969,1999,69,148000,205.270457697642,Kim Keat Court
1999-06,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1999,69,160000,221.914008321775,Kim Keat Court
